received_at,esp32_millis,value
2026-07-01T02:35:25.473261,257056,28
2026-07-01T02:35:25.473261,257066,28
2026-07-01T02:35:25.473261,257076,28
2026-07-01T02:35:25.473261,257087,28
2026-07-01T02:35:25.473261,257097,28
2026-07-01T02:35:25.473261,257107,28
2026-07-01T02:35:25.473261,257117,28
2026-07-01T02:35:25.473261,257128,28
2026-07-01T02:35:25.473261,257138,28
2026-07-01T02:35:25.473261,257148,29
2026-07-01T02:35:25.473261,257158,28
2026-07-01T02:35:25.473261,257169,28
2026-07-01T02:35:25.473261,257179,28
2026-07-01T02:35:25.473261,257189,28
2026-07-01T02:35:25.473261,257199,28
2026-07-01T02:35:25.473261,257210,28
2026-07-01T02:35:25.473261,257220,28
2026-07-01T02:35:25.473261,257230,28
2026-07-01T02:35:25.473261,257240,28
2026-07-01T02:35:25.473261,257251,28
2026-07-01T02:35:25.473261,257261,29
2026-07-01T02:35:25.473261,257271,28
2026-07-01T02:35:25.473261,257281,28
2026-07-01T02:35:25.473261,257291,28
2026-07-01T02:35:25.473261,257302,28
2026-07-01T02:35:25.473261,257312,28
2026-07-01T02:35:25.473261,257322,28
2026-07-01T02:35:25.473261,257332,28
2026-07-01T02:35:25.473261,257343,28
2026-07-01T02:35:25.473261,257353,28
2026-07-01T02:35:25.473261,257363,31
2026-07-01T02:35:25.473261,257373,31
2026-07-01T02:35:25.473261,257384,29
2026-07-01T02:35:25.473261,257394,28
2026-07-01T02:35:25.473261,257404,28
2026-07-01T02:35:25.473261,257414,28
2026-07-01T02:35:25.473261,257425,28
2026-07-01T02:35:25.473261,257435,28
2026-07-01T02:35:25.473261,257445,28
2026-07-01T02:35:25.473261,257455,28
2026-07-01T02:35:26.197586,257675,28
2026-07-01T02:35:26.197586,257686,31
2026-07-01T02:35:26.197586,257696,28
2026-07-01T02:35:26.197586,257706,28
2026-07-01T02:35:26.197586,257717,28
2026-07-01T02:35:26.197586,257727,29
2026-07-01T02:35:26.197586,257737,31
2026-07-01T02:35:26.197586,257747,32
2026-07-01T02:35:26.197586,257758,32
2026-07-01T02:35:26.197586,257768,32
2026-07-01T02:35:26.197586,257778,33
2026-07-01T02:35:26.197586,257788,33
2026-07-01T02:35:26.197586,257798,33
2026-07-01T02:35:26.197586,257809,33
2026-07-01T02:35:26.197586,257819,33
2026-07-01T02:35:26.197586,257829,33
2026-07-01T02:35:26.197586,257839,33
2026-07-01T02:35:26.197586,257850,33
2026-07-01T02:35:26.197586,257860,32
2026-07-01T02:35:26.197586,257870,32
2026-07-01T02:35:26.197586,257880,33
2026-07-01T02:35:26.197586,257890,33
2026-07-01T02:35:26.197586,257901,33
2026-07-01T02:35:26.197586,257911,32
2026-07-01T02:35:26.197586,257921,33
2026-07-01T02:35:26.197586,257932,33
2026-07-01T02:35:26.197586,257942,33
2026-07-01T02:35:26.197586,257952,33
2026-07-01T02:35:26.197586,257962,33
2026-07-01T02:35:26.197586,257973,33
2026-07-01T02:35:26.197586,257983,33
2026-07-01T02:35:26.197586,257993,33
2026-07-01T02:35:26.197586,258003,33
2026-07-01T02:35:26.197586,258014,33
2026-07-01T02:35:26.197586,258024,33
2026-07-01T02:35:26.197586,258034,33
2026-07-01T02:35:26.197586,258045,33
2026-07-01T02:35:26.197586,258055,33
2026-07-01T02:35:26.197586,258065,33
2026-07-01T02:35:26.197586,258075,28
2026-07-01T02:35:26.197586,258085,28
2026-07-01T02:35:26.197586,258096,28
2026-07-01T02:35:26.197586,258106,28
2026-07-01T02:35:26.197586,258116,28
2026-07-01T02:35:26.197586,258126,28
2026-07-01T02:35:26.197586,258137,28
2026-07-01T02:35:26.197586,258147,28
2026-07-01T02:35:26.197586,258157,28
2026-07-01T02:35:26.197586,258167,28
2026-07-01T02:35:26.197586,258177,28
2026-07-01T02:35:26.894819,258346,28
2026-07-01T02:35:26.894819,258356,28
2026-07-01T02:35:26.894819,258367,28
2026-07-01T02:35:26.894819,258377,28
2026-07-01T02:35:26.894819,258387,28
2026-07-01T02:35:26.894819,258398,28
2026-07-01T02:35:26.894819,258408,28
2026-07-01T02:35:26.894819,258418,28
2026-07-01T02:35:26.894819,258428,28
2026-07-01T02:35:26.894819,258439,28
2026-07-01T02:35:26.894819,258449,28
2026-07-01T02:35:26.894819,258459,28
2026-07-01T02:35:26.894819,258469,28
2026-07-01T02:35:26.894819,258480,28
2026-07-01T02:35:26.894819,258490,28
2026-07-01T02:35:26.894819,258500,28
2026-07-01T02:35:26.894819,258511,28
2026-07-01T02:35:26.894819,258521,28
2026-07-01T02:35:26.894819,258531,28
2026-07-01T02:35:26.894819,258541,28
2026-07-01T02:35:26.894819,258552,28
2026-07-01T02:35:26.894819,258562,28
2026-07-01T02:35:26.894819,258572,28
2026-07-01T02:35:26.894819,258582,28
2026-07-01T02:35:26.894819,258592,28
2026-07-01T02:35:26.894819,258603,28
2026-07-01T02:35:26.894819,258613,28
2026-07-01T02:35:26.894819,258623,28
2026-07-01T02:35:26.894819,258634,28
2026-07-01T02:35:26.894819,258644,28
2026-07-01T02:35:26.894819,258654,28
2026-07-01T02:35:26.894819,258664,28
2026-07-01T02:35:26.894819,258674,28
2026-07-01T02:35:26.894819,258685,28
2026-07-01T02:35:26.894819,258695,28
2026-07-01T02:35:26.894819,258705,28
2026-07-01T02:35:26.894819,258715,28
2026-07-01T02:35:26.894819,258726,28
2026-07-01T02:35:26.894819,258736,28
2026-07-01T02:35:26.894819,258746,28
2026-07-01T02:35:26.894819,258756,28
2026-07-01T02:35:26.894819,258767,28
2026-07-01T02:35:26.894819,258777,28
2026-07-01T02:35:26.894819,258787,28
2026-07-01T02:35:26.894819,258797,28
2026-07-01T02:35:26.894819,258808,28
2026-07-01T02:35:26.894819,258818,28
2026-07-01T02:35:26.894819,258828,28
2026-07-01T02:35:26.894819,258839,28
2026-07-01T02:35:26.894819,258849,28
2026-07-01T02:35:27.531886,259077,28
2026-07-01T02:35:27.531886,259087,28
2026-07-01T02:35:27.531886,259097,28
2026-07-01T02:35:27.531886,259107,28
2026-07-01T02:35:27.531886,259118,28
2026-07-01T02:35:27.531886,259128,28
2026-07-01T02:35:27.531886,259139,28
2026-07-01T02:35:27.531886,259149,28
2026-07-01T02:35:27.531886,259159,28
2026-07-01T02:35:27.531886,259170,28
2026-07-01T02:35:27.531886,259180,28
2026-07-01T02:35:27.531886,259190,28
2026-07-01T02:35:27.531886,259200,28
2026-07-01T02:35:27.531886,259210,28
2026-07-01T02:35:27.531886,259221,28
2026-07-01T02:35:27.531886,259231,28
2026-07-01T02:35:27.531886,259241,28
2026-07-01T02:35:27.531886,259251,28
2026-07-01T02:35:27.531886,259262,28
2026-07-01T02:35:27.531886,259272,28
2026-07-01T02:35:27.531886,259282,28
2026-07-01T02:35:27.531886,259292,28
2026-07-01T02:35:27.531886,259302,28
2026-07-01T02:35:27.531886,259313,28
2026-07-01T02:35:27.531886,259323,28
2026-07-01T02:35:27.531886,259333,28
2026-07-01T02:35:27.531886,259344,28
2026-07-01T02:35:27.531886,259354,28
2026-07-01T02:35:27.531886,259364,28
2026-07-01T02:35:27.531886,259374,28
2026-07-01T02:35:27.531886,259384,28
2026-07-01T02:35:27.531886,259395,28
2026-07-01T02:35:27.531886,259405,28
2026-07-01T02:35:27.531886,259415,28
2026-07-01T02:35:27.531886,259425,28
2026-07-01T02:35:27.531886,259436,28
2026-07-01T02:35:27.531886,259446,28
2026-07-01T02:35:27.531886,259456,28
2026-07-01T02:35:27.531886,259467,28
2026-07-01T02:35:27.531886,259477,28
2026-07-01T02:35:27.531886,259487,28
2026-07-01T02:35:27.531886,259497,28
2026-07-01T02:35:27.531886,259507,28
2026-07-01T02:35:27.531886,259518,28
2026-07-01T02:35:27.531886,259528,28
2026-07-01T02:35:27.531886,259538,28
2026-07-01T02:35:27.531886,259549,28
2026-07-01T02:35:27.531886,259559,28
2026-07-01T02:35:27.531886,259569,28
2026-07-01T02:35:27.531886,259579,28
2026-07-01T02:35:28.145626,259681,28
2026-07-01T02:35:28.145626,259691,28
2026-07-01T02:35:28.145626,259702,28
2026-07-01T02:35:28.145626,259712,28
2026-07-01T02:35:28.145626,259723,28
2026-07-01T02:35:28.145626,259733,28
2026-07-01T02:35:28.145626,259743,28
2026-07-01T02:35:28.145626,259754,28
2026-07-01T02:35:28.145626,259764,28
2026-07-01T02:35:28.145626,259774,28
2026-07-01T02:35:28.145626,259784,28
2026-07-01T02:35:28.145626,259795,28
2026-07-01T02:35:28.145626,259805,28
2026-07-01T02:35:28.145626,259815,28
2026-07-01T02:35:28.145626,259825,28
2026-07-01T02:35:28.145626,259835,28
2026-07-01T02:35:28.145626,259846,28
2026-07-01T02:35:28.145626,259856,28
2026-07-01T02:35:28.145626,259866,28
2026-07-01T02:35:28.145626,259876,28
2026-07-01T02:35:28.145626,259887,28
2026-07-01T02:35:28.145626,259897,28
2026-07-01T02:35:28.145626,259907,28
2026-07-01T02:35:28.145626,259917,28
2026-07-01T02:35:28.145626,259928,28
2026-07-01T02:35:28.145626,259938,28
2026-07-01T02:35:28.145626,259948,28
2026-07-01T02:35:28.145626,259958,28
2026-07-01T02:35:28.145626,259969,28
2026-07-01T02:35:28.145626,259979,28
2026-07-01T02:35:28.145626,259989,28
2026-07-01T02:35:28.145626,259999,28
2026-07-01T02:35:28.145626,260010,28
2026-07-01T02:35:28.145626,260020,28
2026-07-01T02:35:28.145626,260030,28
2026-07-01T02:35:28.145626,260040,28
2026-07-01T02:35:28.145626,260051,28
2026-07-01T02:35:28.145626,260061,28
2026-07-01T02:35:28.145626,260071,28
2026-07-01T02:35:28.145626,260081,28
2026-07-01T02:35:28.145626,260091,28
2026-07-01T02:35:28.145626,260102,28
2026-07-01T02:35:28.145626,260112,33
2026-07-01T02:35:28.145626,260122,33
2026-07-01T02:35:28.145626,260132,33
2026-07-01T02:35:28.145626,260143,33
2026-07-01T02:35:28.145626,260153,32
2026-07-01T02:35:28.145626,260163,33
2026-07-01T02:35:28.145626,260173,33
2026-07-01T02:35:28.145626,260184,33
2026-07-01T02:35:28.767618,260296,33
2026-07-01T02:35:28.767618,260306,33
2026-07-01T02:35:28.767618,260317,33
2026-07-01T02:35:28.767618,260327,33
2026-07-01T02:35:28.767618,260337,33
2026-07-01T02:35:28.767618,260348,33
2026-07-01T02:35:28.767618,260358,33
2026-07-01T02:35:28.767618,260368,33
2026-07-01T02:35:28.767618,260378,33
2026-07-01T02:35:28.767618,260389,33
2026-07-01T02:35:28.767618,260399,33
2026-07-01T02:35:28.767618,260409,33
2026-07-01T02:35:28.767618,260419,33
2026-07-01T02:35:28.767618,260430,33
2026-07-01T02:35:28.767618,260440,33
2026-07-01T02:35:28.767618,260450,33
2026-07-01T02:35:28.767618,260460,33
2026-07-01T02:35:28.767618,260471,33
2026-07-01T02:35:28.767618,260481,32
2026-07-01T02:35:28.767618,260491,33
2026-07-01T02:35:28.767618,260501,33
2026-07-01T02:35:28.767618,260511,33
2026-07-01T02:35:28.767618,260522,33
2026-07-01T02:35:28.767618,260532,33
2026-07-01T02:35:28.767618,260542,29
2026-07-01T02:35:28.767618,260552,31
2026-07-01T02:35:28.767618,260563,33
2026-07-01T02:35:28.767618,260573,33
2026-07-01T02:35:28.767618,260583,33
2026-07-01T02:35:28.767618,260593,33
2026-07-01T02:35:28.767618,260603,32
2026-07-01T02:35:28.767618,260614,33
2026-07-01T02:35:28.767618,260624,33
2026-07-01T02:35:28.767618,260634,33
2026-07-01T02:35:28.767618,260644,33
2026-07-01T02:35:28.767618,260655,33
2026-07-01T02:35:28.767618,260665,33
2026-07-01T02:35:28.767618,260675,33
2026-07-01T02:35:28.767618,260685,33
2026-07-01T02:35:28.767618,260696,33
2026-07-01T02:35:28.767618,260706,32
2026-07-01T02:35:28.767618,260716,33
2026-07-01T02:35:28.767618,260726,33
2026-07-01T02:35:28.767618,260737,33
2026-07-01T02:35:28.767618,260747,33
2026-07-01T02:35:28.767618,260757,33
2026-07-01T02:35:28.767618,260767,33
2026-07-01T02:35:28.767618,260778,33
2026-07-01T02:35:28.767618,260788,33
2026-07-01T02:35:28.767618,260798,33
2026-07-01T02:35:29.484110,260988,32
2026-07-01T02:35:29.484110,260998,31
2026-07-01T02:35:29.484110,261008,30
2026-07-01T02:35:29.484110,261018,32
2026-07-01T02:35:29.484110,261029,34
2026-07-01T02:35:29.484110,261039,33
2026-07-01T02:35:29.484110,261049,34
2026-07-01T02:35:29.484110,261059,33
2026-07-01T02:35:29.484110,261070,33
2026-07-01T02:35:29.484110,261080,33
2026-07-01T02:35:29.484110,261090,33
2026-07-01T02:35:29.484110,261100,33
2026-07-01T02:35:29.484110,261111,33
2026-07-01T02:35:29.484110,261121,33
2026-07-01T02:35:29.484110,261131,33
2026-07-01T02:35:29.484110,261141,34
2026-07-01T02:35:29.484110,261152,34
2026-07-01T02:35:29.484110,261162,34
2026-07-01T02:35:29.484110,261172,33
2026-07-01T02:35:29.484110,261182,33
2026-07-01T02:35:29.484110,261193,33
2026-07-01T02:35:29.484110,261203,33
2026-07-01T02:35:29.484110,261213,33
2026-07-01T02:35:29.484110,261223,33
2026-07-01T02:35:29.484110,261234,34
2026-07-01T02:35:29.484110,261244,34
2026-07-01T02:35:29.484110,261254,33
2026-07-01T02:35:29.484110,261264,34
2026-07-01T02:35:29.484110,261275,33
2026-07-01T02:35:29.484110,261285,33
2026-07-01T02:35:29.484110,261295,34
2026-07-01T02:35:29.484110,261305,33
2026-07-01T02:35:29.484110,261316,33
2026-07-01T02:35:29.484110,261326,34
2026-07-01T02:35:29.484110,261336,33
2026-07-01T02:35:29.484110,261346,34
2026-07-01T02:35:29.484110,261357,33
2026-07-01T02:35:29.484110,261367,34
2026-07-01T02:35:29.484110,261377,33
2026-07-01T02:35:29.484110,261387,33
2026-07-01T02:35:29.484110,261398,34
2026-07-01T02:35:29.484110,261408,34
2026-07-01T02:35:29.484110,261418,34
2026-07-01T02:35:29.484110,261428,33
2026-07-01T02:35:29.484110,261439,32
2026-07-01T02:35:29.484110,261449,33
2026-07-01T02:35:29.484110,261459,33
2026-07-01T02:35:29.484110,261469,33
2026-07-01T02:35:29.484110,261480,33
2026-07-01T02:35:29.484110,261490,33
2026-07-01T02:35:30.176603,261638,33
2026-07-01T02:35:30.176603,261649,33
2026-07-01T02:35:30.176603,261659,33
2026-07-01T02:35:30.176603,261670,33
2026-07-01T02:35:30.176603,261680,34
2026-07-01T02:35:30.176603,261690,33
2026-07-01T02:35:30.176603,261700,33
2026-07-01T02:35:30.176603,261711,33
2026-07-01T02:35:30.176603,261721,33
2026-07-01T02:35:30.176603,261731,33
2026-07-01T02:35:30.176603,261741,33
2026-07-01T02:35:30.176603,261751,34
2026-07-01T02:35:30.176603,261762,33
2026-07-01T02:35:30.176603,261772,34
2026-07-01T02:35:30.176603,261782,33
2026-07-01T02:35:30.176603,261793,33
2026-07-01T02:35:30.176603,261803,33
2026-07-01T02:35:30.176603,261813,33
2026-07-01T02:35:30.176603,261823,34
2026-07-01T02:35:30.176603,261834,33
2026-07-01T02:35:30.176603,261844,33
2026-07-01T02:35:30.176603,261854,33
2026-07-01T02:35:30.176603,261864,33
2026-07-01T02:35:30.176603,261874,33
2026-07-01T02:35:30.176603,261885,34
2026-07-01T02:35:30.176603,261895,33
2026-07-01T02:35:30.176603,261905,33
2026-07-01T02:35:30.176603,261915,33
2026-07-01T02:35:30.176603,261926,32
2026-07-01T02:35:30.176603,261936,34
2026-07-01T02:35:30.176603,261946,33
2026-07-01T02:35:30.176603,261956,33
2026-07-01T02:35:30.176603,261967,33
2026-07-01T02:35:30.176603,261977,34
2026-07-01T02:35:30.176603,261987,33
2026-07-01T02:35:30.176603,261997,33
2026-07-01T02:35:30.176603,262008,33
2026-07-01T02:35:30.176603,262018,33
2026-07-01T02:35:30.176603,262028,33
2026-07-01T02:35:30.176603,262039,33
2026-07-01T02:35:30.176603,262049,33
2026-07-01T02:35:30.176603,262059,33
2026-07-01T02:35:30.176603,262070,34
2026-07-01T02:35:30.176603,262080,33
2026-07-01T02:35:30.176603,262090,33
2026-07-01T02:35:30.176603,262100,33
2026-07-01T02:35:30.176603,262110,33
2026-07-01T02:35:30.176603,262121,33
2026-07-01T02:35:30.176603,262131,33
2026-07-01T02:35:30.176603,262141,33
2026-07-01T02:35:30.809945,262332,33
2026-07-01T02:35:30.809945,262343,33
2026-07-01T02:35:30.809945,262353,33
2026-07-01T02:35:30.809945,262364,33
2026-07-01T02:35:30.809945,262374,33
2026-07-01T02:35:30.809945,262384,34
2026-07-01T02:35:30.809945,262394,33
2026-07-01T02:35:30.809945,262405,33
2026-07-01T02:35:30.809945,262416,33
2026-07-01T02:35:30.809945,262426,33
2026-07-01T02:35:30.809945,262436,33
2026-07-01T02:35:30.809945,262446,32
2026-07-01T02:35:30.809945,262456,33
2026-07-01T02:35:30.809945,262467,33
2026-07-01T02:35:30.809945,262477,33
2026-07-01T02:35:30.809945,262487,33
2026-07-01T02:35:30.809945,262497,34
2026-07-01T02:35:30.809945,262508,33
2026-07-01T02:35:30.809945,262518,33
2026-07-01T02:35:30.809945,262528,30
2026-07-01T02:35:30.809945,262539,30
2026-07-01T02:35:30.809945,262549,30
2026-07-01T02:35:30.809945,262559,30
2026-07-01T02:35:30.809945,262569,30
2026-07-01T02:35:30.809945,262579,31
2026-07-01T02:35:30.809945,262590,33
2026-07-01T02:35:30.809945,262600,34
2026-07-01T02:35:30.809945,262610,33
2026-07-01T02:35:30.809945,262620,33
2026-07-01T02:35:30.809945,262631,33
2026-07-01T02:35:30.809945,262641,33
2026-07-01T02:35:30.809945,262651,33
2026-07-01T02:35:30.809945,262661,33
2026-07-01T02:35:30.809945,262672,33
2026-07-01T02:35:30.809945,262682,33
2026-07-01T02:35:30.809945,262692,33
2026-07-01T02:35:30.809945,262702,33
2026-07-01T02:35:30.809945,262712,33
2026-07-01T02:35:30.809945,262723,33
2026-07-01T02:35:30.809945,262733,33
2026-07-01T02:35:30.809945,262743,33
2026-07-01T02:35:30.809945,262753,33
2026-07-01T02:35:30.809945,262764,31
2026-07-01T02:35:30.809945,262774,31
2026-07-01T02:35:30.809945,262784,30
2026-07-01T02:35:30.809945,262794,30
2026-07-01T02:35:30.809945,262805,30
2026-07-01T02:35:30.809945,262815,30
2026-07-01T02:35:30.809945,262825,31
2026-07-01T02:35:30.809945,262835,31
2026-07-01T02:35:31.430669,262957,33
2026-07-01T02:35:31.430669,262968,33
2026-07-01T02:35:31.430669,262978,33
2026-07-01T02:35:31.430669,262988,34
2026-07-01T02:35:31.430669,262999,32
2026-07-01T02:35:31.430669,263009,32
2026-07-01T02:35:31.430669,263019,32
2026-07-01T02:35:31.430669,263030,32
2026-07-01T02:35:31.430669,263040,32
2026-07-01T02:35:31.430669,263050,32
2026-07-01T02:35:31.430669,263060,32
2026-07-01T02:35:31.430669,263070,32
2026-07-01T02:35:31.430669,263081,32
2026-07-01T02:35:31.430669,263091,32
2026-07-01T02:35:31.430669,263101,32
2026-07-01T02:35:31.430669,263111,32
2026-07-01T02:35:31.430669,263122,32
2026-07-01T02:35:31.430669,263132,32
2026-07-01T02:35:31.430669,263142,33
2026-07-01T02:35:31.430669,263153,33
2026-07-01T02:35:31.430669,263163,33
2026-07-01T02:35:31.430669,263173,33
2026-07-01T02:35:31.430669,263183,33
2026-07-01T02:35:31.430669,263193,33
2026-07-01T02:35:31.430669,263204,33
2026-07-01T02:35:31.430669,263214,33
2026-07-01T02:35:31.430669,263224,33
2026-07-01T02:35:31.430669,263234,33
2026-07-01T02:35:31.430669,263245,33
2026-07-01T02:35:31.430669,263255,33
2026-07-01T02:35:31.430669,263265,33
2026-07-01T02:35:31.430669,263275,32
2026-07-01T02:35:31.430669,263285,33
2026-07-01T02:35:31.430669,263296,33
2026-07-01T02:35:31.430669,263306,33
2026-07-01T02:35:31.430669,263316,33
2026-07-01T02:35:31.430669,263326,33
2026-07-01T02:35:31.430669,263337,33
2026-07-01T02:35:31.430669,263347,33
2026-07-01T02:35:31.430669,263357,33
2026-07-01T02:35:31.430669,263367,32
2026-07-01T02:35:31.430669,263377,33
2026-07-01T02:35:31.430669,263388,33
2026-07-01T02:35:31.430669,263398,33
2026-07-01T02:35:31.430669,263408,34
2026-07-01T02:35:31.430669,263418,33
2026-07-01T02:35:31.430669,263429,33
2026-07-01T02:35:31.430669,263439,33
2026-07-01T02:35:31.430669,263449,33
2026-07-01T02:35:31.430669,263459,33
2026-07-01T02:35:32.048292,263614,33
2026-07-01T02:35:32.048292,263625,33
2026-07-01T02:35:32.048292,263635,33
2026-07-01T02:35:32.048292,263646,34
2026-07-01T02:35:32.048292,263656,34
2026-07-01T02:35:32.048292,263666,34
2026-07-01T02:35:32.048292,263676,34
2026-07-01T02:35:32.048292,263687,33
2026-07-01T02:35:32.048292,263697,34
2026-07-01T02:35:32.048292,263707,33
2026-07-01T02:35:32.048292,263717,32
2026-07-01T02:35:32.048292,263728,33
2026-07-01T02:35:32.048292,263738,33
2026-07-01T02:35:32.048292,263748,33
2026-07-01T02:35:32.048292,263759,32
2026-07-01T02:35:32.048292,263769,34
2026-07-01T02:35:32.048292,263779,33
2026-07-01T02:35:32.048292,263789,33
2026-07-01T02:35:32.048292,263799,33
2026-07-01T02:35:32.048292,263810,33
2026-07-01T02:35:32.048292,263820,33
2026-07-01T02:35:32.048292,263830,33
2026-07-01T02:35:32.048292,263841,33
2026-07-01T02:35:32.048292,263851,28
2026-07-01T02:35:32.048292,263861,28
2026-07-01T02:35:32.048292,263872,28
2026-07-01T02:35:32.048292,263882,28
2026-07-01T02:35:32.048292,263892,28
2026-07-01T02:35:32.048292,263902,28
2026-07-01T02:35:32.048292,263912,28
2026-07-01T02:35:32.048292,263923,28
2026-07-01T02:35:32.048292,263933,28
2026-07-01T02:35:32.048292,263943,28
2026-07-01T02:35:32.048292,263953,28
2026-07-01T02:35:32.048292,263964,28
2026-07-01T02:35:32.048292,263974,28
2026-07-01T02:35:32.048292,263984,28
2026-07-01T02:35:32.048292,263994,28
2026-07-01T02:35:32.048292,264005,28
2026-07-01T02:35:32.048292,264015,28
2026-07-01T02:35:32.048292,264025,28
2026-07-01T02:35:32.048292,264035,28
2026-07-01T02:35:32.048292,264045,28
2026-07-01T02:35:32.048292,264056,28
2026-07-01T02:35:32.048292,264066,28
2026-07-01T02:35:32.048292,264076,28
2026-07-01T02:35:32.048292,264086,28
2026-07-01T02:35:32.048292,264097,28
2026-07-01T02:35:32.048292,264107,28
2026-07-01T02:35:32.048292,264117,28
2026-07-01T02:35:32.724209,264236,31
2026-07-01T02:35:32.724209,264247,30
2026-07-01T02:35:32.724209,264257,33
2026-07-01T02:35:32.724209,264267,29
2026-07-01T02:35:32.724209,264277,29
2026-07-01T02:35:32.724209,264288,31
2026-07-01T02:35:32.724209,264298,30
2026-07-01T02:35:32.724209,264308,30
2026-07-01T02:35:32.724209,264318,28
2026-07-01T02:35:32.724209,264328,30
2026-07-01T02:35:32.724209,264339,31
2026-07-01T02:35:32.724209,264349,31
2026-07-01T02:35:32.724209,264359,31
2026-07-01T02:35:32.724209,264369,31
2026-07-01T02:35:32.724209,264380,31
2026-07-01T02:35:32.724209,264390,31
2026-07-01T02:35:32.724209,264400,31
2026-07-01T02:35:32.724209,264411,31
2026-07-01T02:35:32.724209,264421,30
2026-07-01T02:35:32.724209,264431,31
2026-07-01T02:35:32.724209,264442,31
2026-07-01T02:35:32.724209,264452,31
2026-07-01T02:35:32.724209,264462,31
2026-07-01T02:35:32.724209,264472,31
2026-07-01T02:35:32.724209,264483,31
2026-07-01T02:35:32.724209,264493,31
2026-07-01T02:35:32.724209,264503,31
2026-07-01T02:35:32.724209,264513,31
2026-07-01T02:35:32.724209,264524,31
2026-07-01T02:35:32.724209,264534,31
2026-07-01T02:35:32.724209,264544,31
2026-07-01T02:35:32.724209,264554,31
2026-07-01T02:35:32.724209,264564,31
2026-07-01T02:35:32.724209,264575,31
2026-07-01T02:35:32.724209,264585,31
2026-07-01T02:35:32.724209,264595,32
2026-07-01T02:35:32.724209,264605,31
2026-07-01T02:35:32.724209,264616,31
2026-07-01T02:35:32.724209,264626,31
2026-07-01T02:35:32.724209,264636,30
2026-07-01T02:35:32.724209,264646,31
2026-07-01T02:35:32.724209,264657,32
2026-07-01T02:35:32.724209,264667,32
2026-07-01T02:35:32.724209,264677,33
2026-07-01T02:35:32.724209,264687,33
2026-07-01T02:35:32.724209,264698,33
2026-07-01T02:35:32.724209,264708,33
2026-07-01T02:35:32.724209,264718,33
2026-07-01T02:35:32.724209,264728,33
2026-07-01T02:35:32.724209,264739,28
2026-07-01T02:35:33.526227,264891,28
2026-07-01T02:35:33.526227,264902,29
2026-07-01T02:35:33.526227,264912,28
2026-07-01T02:35:33.526227,264922,28
2026-07-01T02:35:33.526227,264933,28
2026-07-01T02:35:33.526227,264943,28
2026-07-01T02:35:33.526227,264953,28
2026-07-01T02:35:33.526227,264964,28
2026-07-01T02:35:33.526227,264974,28
2026-07-01T02:35:33.526227,264984,28
2026-07-01T02:35:33.526227,264994,28
2026-07-01T02:35:33.526227,265005,30
2026-07-01T02:35:33.526227,265015,28
2026-07-01T02:35:33.526227,265025,28
2026-07-01T02:35:33.526227,265035,28
2026-07-01T02:35:33.526227,265046,28
2026-07-01T02:35:33.526227,265056,28
2026-07-01T02:35:33.526227,265066,28
2026-07-01T02:35:33.526227,265077,28
2026-07-01T02:35:33.526227,265087,28
2026-07-01T02:35:33.526227,265097,28
2026-07-01T02:35:33.526227,265107,29
2026-07-01T02:35:33.526227,265117,31
2026-07-01T02:35:33.526227,265128,31
2026-07-01T02:35:33.526227,265138,31
2026-07-01T02:35:33.526227,265149,28
2026-07-01T02:35:33.526227,265159,28
2026-07-01T02:35:33.526227,265169,32
2026-07-01T02:35:33.526227,265179,32
2026-07-01T02:35:33.526227,265190,31
2026-07-01T02:35:33.526227,265200,28
2026-07-01T02:35:33.526227,265210,29
2026-07-01T02:35:33.526227,265220,28
2026-07-01T02:35:33.526227,265231,28
2026-07-01T02:35:33.526227,265241,28
2026-07-01T02:35:33.526227,265251,28
2026-07-01T02:35:33.526227,265261,28
2026-07-01T02:35:33.526227,265272,29
2026-07-01T02:35:33.526227,265282,28
2026-07-01T02:35:33.526227,265292,28
2026-07-01T02:35:33.526227,265302,28
2026-07-01T02:35:33.526227,265313,28
2026-07-01T02:35:33.526227,265323,28
2026-07-01T02:35:33.526227,265333,28
2026-07-01T02:35:33.526227,265343,28
2026-07-01T02:35:33.526227,265354,28
2026-07-01T02:35:33.526227,265364,28
2026-07-01T02:35:33.526227,265374,28
2026-07-01T02:35:33.526227,265384,28
2026-07-01T02:35:33.526227,265395,28
2026-07-01T02:35:34.183909,265679,31
2026-07-01T02:35:34.183909,265689,31
2026-07-01T02:35:34.183909,265700,31
2026-07-01T02:35:34.183909,265710,31
2026-07-01T02:35:34.183909,265720,30
2026-07-01T02:35:34.183909,265730,30
2026-07-01T02:35:34.183909,265741,31
2026-07-01T02:35:34.183909,265751,31
2026-07-01T02:35:34.183909,265761,29
2026-07-01T02:35:34.183909,265771,30
2026-07-01T02:35:34.183909,265782,30
2026-07-01T02:35:34.183909,265792,29
2026-07-01T02:35:34.183909,265802,29
2026-07-01T02:35:34.183909,265812,29
2026-07-01T02:35:34.183909,265823,28
2026-07-01T02:35:34.183909,265833,28
2026-07-01T02:35:34.183909,265843,28
2026-07-01T02:35:34.183909,265853,28
2026-07-01T02:35:34.183909,265864,28
2026-07-01T02:35:34.183909,265874,28
2026-07-01T02:35:34.183909,265884,28
2026-07-01T02:35:34.183909,265894,28
2026-07-01T02:35:34.183909,265905,28
2026-07-01T02:35:34.183909,265915,28
2026-07-01T02:35:34.183909,265925,28
2026-07-01T02:35:34.183909,265935,28
